REFERENCE	 DEGRADED	 PESQMOS	 PESQMOS	 SUBJMOS	 COND	 SAMPLE_FREQ	 CRUDE_DELAY
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.660	 2.660	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.598	 2.598	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.646	 2.646	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.529	 2.529	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.436	 2.436	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=1.943	 1.943	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.705	 2.705	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.575	 2.575	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.740	 2.740	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.400	 2.400	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.752	 2.752	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.333	 2.333	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.632	 2.632	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.513	 2.513	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.559	 2.559	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.236	 2.236	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.856	 2.856	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.541	 2.541	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.725	 2.725	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.303	 2.303	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.640	 2.640	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.579	 2.579	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.688	 2.688	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.561	 2.561	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.689	 2.689	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.499	 2.499	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.416	 2.416	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=1.921	 1.921	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.684	 2.684	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.335	 2.335	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.771	 2.771	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.314	 2.314	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.598	 2.598	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.365	 2.365	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.789	 2.789	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.360	 2.360	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.613	 2.613	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.333	 2.333	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.577	 2.577	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.505	 2.505	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.643	 2.643	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.467	 2.467	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.586	 2.586	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.334	 2.334	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.412	 2.412	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.104	 2.104	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.607	 2.607	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.452	 2.452	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.654	 2.654	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.480	 2.480	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.604	 2.604	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.355	 2.355	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.624	 2.624	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.470	 2.470	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.701	 2.701	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.351	 2.351	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.618	 2.618	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.371	 2.371	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.433	 2.433	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.124	 2.124	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.789	 2.789	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.330	 2.330	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.596	 2.596	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.518	 2.518	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.635	 2.635	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.353	 2.353	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.805	 2.805	 0.000	 0	 16000	0.0000
 ./tempEvaluationFiles/tempPesqFileRef.wav	 ./tempEvaluationFiles/tempPesqFileDeg.wav	 SQValue=2.375	 2.375	 0.000	 0	 16000	0.0000
 
